   2.6086956521739129e+01  -9.0048094637127339e-04   9.5669903219413807e-05   2.7023273265891381e-04   3.5089997380807585e-05
   2.6755852842809364e+01  -7.7603362625517606e-04   2.7933445289203649e-04   2.7892427086222810e-04  -1.3760541284986482e-05
   2.7424749163879600e+01  -5.2678937059597378e-04   4.5684222969411567e-04   2.5182398177598845e-04  -6.9143285613580826e-05
   2.8093645484949832e+01  -1.6487345275134244e-04   6.0341375942353081e-04   1.8642489211496277e-04  -1.2473479128547534e-04
   2.8762541806020067e+01   2.8045311692714435e-04   6.9417616340022490e-04   8.4954695775352413e-05  -1.7305130176317046e-04
   2.9431438127090303e+01   7.6379031099477776e-04   7.0751155794160153e-04  -4.5081866096636451e-05  -2.0627931767176234e-04
   3.0100334448160535e+01   1.2269568733707583e-03   6.2855298813279748e-04  -1.9100425763168708e-04  -2.1732174771633755e-04
   3.0769230769230770e+01   1.6046638737142393e-03   4.5235982465442032e-04  -3.3581330116866110e-04  -2.0093557684299325e-04
   3.1438127090301002e+01   1.8321205183933942e-03   1.8626360557577343e-04  -4.5981439387649415e-04  -1.5479028582943144e-04
   3.2107023411371237e+01   1.8538459547520630e-03  -1.4908923740168081e-04  -5.4289060662609341e-04  -8.0258803098375714e-05
   3.2775919732441473e+01   1.6326700335750921e-03  -5.2035165772094363e-04  -5.6718403012850178e-04   1.7223643929417296e-05
   3.3444816053511708e+01   1.1577233357273895e-03  -8.8390783585973079e-04  -5.1984894250647179e-04   1.2833336798307924e-04
   3.4113712374581937e+01   4.5018463443163961e-04  -1.1900448048249833e-03  -3.9550059469963331e-04   2.4057624129655234e-04
   3.4782608695652172e+01  -4.3430984798496270e-04  -1.3885426013887851e-03  -1.9800781702613386e-04   3.3947355856713598e-04
   3.5451505016722408e+01  -1.4073974410048621e-03  -1.4351523615471165e-03   5.8644634152723446e-05   4.1008031284147858e-04
   3.6120401337792643e+01  -2.3542461176132121e-03  -1.2982830497302003e-03   3.5059460817985551e-04   4.3868608301614927e-04
   3.6789297658862878e+01  -3.1442309523496115e-03  -9.6513580678672011e-04   6.4551564822114792e-04   4.1457338233095824e-04
   3.7458193979933114e+01  -3.6453976985987907e-03  -4.4649919243533237e-04   9.0520782868950232e-04   3.3174252977898229e-04
   3.8127090301003342e+01  -3.7415542867112600e-03   2.2056642372989812e-04   1.0893183636445369e-03   1.9051308917528327e-04
   3.8795986622073578e+01  -3.3503255598296964e-03   9.7287184221290244e-04   1.1600748376196452e-03  -1.1536365451289381e-06
   3.9464882943143813e+01  -2.4400534944531969e-03   1.7246610979929702e-03   1.0877750371627577e-03  -2.2689472459397147e-04
   4.0133779264214049e+01  -1.0430866327488001e-03   2.3749325968826359e-03   8.5653674451734293e-04  -4.6216396014143492e-04
   4.0802675585284284e+01   7.3711385923594819e-04   2.8184216391369467e-03   4.6949549182304529e-04  -6.7587589483267263e-04
   4.1471571906354512e+01   2.7273770985380848e-03   2.9595087418905026e-03  -4.7645054589913124e-05  -8.3375221945529952e-04
   4.2140468227424748e+01   4.6963228784874566e-03   2.7275565187057367e-03  -6.4589209273253553e-04  -9.0323962290122899e-04
   4.2809364548494983e+01   6.3762821402848901e-03   2.0914747565219760e-03  -1.2559923761969148e-03  -8.5931356239867147e-04
   4.3478260869565219e+01   7.4942824189850824e-03   1.0709169538470915e-03  -1.7954754538009911e-03  -6.8998712722358191e-04
   4.4147157190635454e+01   7.8089469614850120e-03  -2.5835646821620317e-04  -2.1790520781682539e-03  -4.0015256106334940e-04
   4.4816053511705682e+01   7.1486550367560490e-03  -1.7666670648360909e-03  -2.3307966057252143e-03  -1.2653568514013266e-05
   4.5484949832775918e+01   5.4455127610353923e-03  -3.2806391500362010e-03  -2.1959799290231161e-03   4.3380483173065991e-04
   4.6153846153846153e+01   2.7598401203196596e-03  -4.6005172847298692e-03  -1.7504556937109491e-03   8.8937820765896958e-04
   4.6822742474916389e+01  -7.0902541251627229e-04  -5.5224677865518840e-03  -1.0061763067368747e-03   1.2991184161263662e-03
   4.7491638795986624e+01  -4.6280766509872086e-03  -5.8631637538043239e-03  -1.2504635347916626e-05   1.6087157504713831e-03
   4.8160535117056853e+01  -8.5527227420203831e-03  -5.4840844386901738e-03   1.1459517875392240e-03   1.7687801344939934e-03
   4.8829431438127088e+01  -1.1964644461943962e-02  -4.3136134682281013e-03   2.3537564141423717e-03   1.7376226716158266e-03
   4.9498327759197323e+01  -1.4323443100853964e-02  -2.3656913857579651e-03   3.4705306124433455e-03   1.4838945234904657e-03
   5.0167224080267559e+01  -1.5129448991386055e-02   2.4615818006939148e-04   4.3388995893804475e-03   9.9131845421381037e-04
   5.0836120401337794e+01  -1.3994134498754444e-02   3.3015457171560458e-03   4.7967091465086417e-03   2.6722496193468635e-04
   5.1505016722408030e+01  -1.0712665423284324e-02   6.4764956582134296e-03   4.6963911772529426e-03  -6.4577183746301241e-04
   5.2173913043478258e+01  -5.3299262603418293e-03   9.3625128860067505e-03   3.9328003338490874e-03  -1.6592536270804113e-03
   5.2842809364548494e+01   1.8124354275608279e-03   1.1506143059033164e-02   2.4766538834998866e-03  -2.6369064153267605e-03
   5.3511705685618729e+01   1.0062907263448356e-02   1.2469962529572241e-02   4.0516633341194930e-04  -3.4079106872414652e-03
   5.4180602006688964e+01   1.8494659547389911e-02   1.1909006801962989e-02  -2.0824239589636098e-03  -3.7979500152754489e-03
   5.4849498327759200e+01   2.5994688938315230e-02   9.6487635875133447e-03  -4.6757032522408426e-03  -3.6717142538507941e-03
   5.5518394648829428e+01   3.1402704480518129e-02   5.7457135794704330e-03  -6.9944162718074548e-03  -2.9734315470865899e-03
   5.6187290969899664e+01   3.3681262288777346e-02   5.1228402440384180e-04  -8.6535380978416260e-03  -1.7501351518611208e-03
   5.6856187290969899e+01   3.2088034279051700e-02  -5.5041950052149881e-03  -9.3357342007186900e-03  -1.4752772939474398e-04
   5.7525083612040135e+01   2.6317790709894418e-02  -1.1586681229113407e-02  -8.8508996087375835e-03   1.6221140223648851e-03
   5.8193979933110370e+01   1.6587457383916707e-02  -1.6943397485174830e-02  -7.1656819968860617e-03   3.3305328612874482e-03
   5.8862876254180605e+01   3.6510382213662210e-03  -2.0809959107043148e-02  -4.3953372525002005e-03   4.7852925612349231e-03
   5.9531772575250834e+01  -1.1251952792729640e-02  -2.2535474180781161e-02  -7.6395281797646264e-04   5.8616599177488821e-03
   6.0200668896321069e+01  -2.6496753324829311e-02  -2.1638351960641539e-02   3.4463482561939429e-03   6.4967998138755756e-03
   6.0869565217391305e+01  -4.0199580833721660e-02  -1.7834416700882403e-02   7.9274181704858532e-03   6.6428010952585964e-03
   6.1538461538461540e+01  -5.0355504764136874e-02  -1.1058344174086621e-02   1.2333038684633549e-02   6.1995667925167225e-03
   6.2207357859531776e+01  -5.4993352304071659e-02  -1.5084472862583256e-03   1.6221153009973094e-02   4.9740023044235332e-03
   6.2876254180602004e+01  -5.2373494444750014e-02   1.0266929094830037e-02   1.8987222369481097e-02   2.7209893369822685e-03
   6.3545150501672239e+01  -4.1258330103630135e-02   2.3259736751623256e-02   1.9861272524330613e-02  -7.0468873545222015e-04
   6.4214046822742475e+01  -2.1256789760304189e-02   3.5937250961832104e-02   1.8044494964193837e-02  -5.1258944519908117e-03
   6.4882943143812710e+01   6.8182598118643146e-03   4.6321325746535288e-02   1.3003888642068681e-02  -9.8780601519515288e-03
   6.5551839464882946e+01   4.0711538997602548e-02   5.2285736253679375e-02   4.8296987742921516e-03  -1.3862439816221456e-02
   6.6220735785953181e+01   7.6765733060933705e-02   5.2047782216256180e-02  -5.5411813461875015e-03  -1.5880322864761071e-02
   6.6889632107023417e+01   1.1034067908623957e-01   4.4704617783083024e-02  -1.6414880309000235e-02  -1.5107134793041321e-02
   6.7558528428093652e+01   1.3657124180084410e-01   3.0602184530526960e-02  -2.5751395116142328e-02  -1.1431715251540686e-02
   6.8227424749163873e+01   1.5128005638460340e-01   1.1384947080460464e-02  -3.1708144859556475e-02  -5.4836402642923776e-03
   6.8896321070234109e+01   1.5180194023624272e-01  -1.0285793245096153e-02  -3.3087368713857812e-02   1.5867409108157593e-03
   6.9565217391304344e+01   1.3751979786273563e-01  -3.1246590321330814e-02  -2.9585414544083838e-02   8.3965030638867566e-03
   7.0234113712374580e+01   1.1000048161238878e-01  -4.8450604782656607e-02  -2.1854588695280258e-02   1.3618845880534539e-02
   7.0903010033444815e+01   7.2702935277241851e-02  -5.9561244055546220e-02  -1.1366222730659639e-02   1.6321551044127081e-02
   7.1571906354515050e+01   3.0319887558146359e-02  -6.3369257610993254e-02  -1.9737800127012095e-05   1.6309133713474547e-02
   7.2240802675585286e+01  -1.2071991292648783e-02  -5.9880201239493364e-02   1.0452016350911669e-02   1.4235983236237121e-02
   7.2909698996655521e+01  -4.9787405069938409e-02  -5.0021648671647975e-02   1.9025055826946052e-02   1.1286937438693939e-02
   7.3578595317725757e+01  -7.8990584833314961e-02  -3.5113068726617139e-02   2.5551598208696125e-02   8.5206211987036151e-03
   7.4247491638795992e+01  -9.6761410055379388e-02  -1.6392172946772969e-02   3.0423880173037876e-02   6.2527662865524414e-03
   7.4916387959866228e+01  -1.0091991319020188e-01   5.1263498334637864e-03   3.3916502939869975e-02   3.8657968698752876e-03
   7.5585284280936449e+01  -8.9903416967133526e-02   2.8374516295482738e-02   3.5595514781566695e-02   2.0353483339951434e-04
   7.6254180602006684e+01  -6.2960694065810258e-02   5.1713748778418479e-02   3.4188790342411179e-02  -5.5863665367056059e-03
   7.6923076923076920e+01  -2.0721144353864660e-02   7.2553516361988174e-02   2.8122114732462164e-02  -1.3181759023196349e-02
   7.7591973244147155e+01   3.4100866284675575e-02   8.7495471159035859e-02   1.6554330110710391e-02  -2.0786337844791836e-02
   7.8260869565217391e+01   9.6329653183307037e-02   9.3137155111331527e-02   3.1430490665373956e-04  -2.5816483338097551e-02
   7.8929765886287626e+01   1.5869906710251039e-01   8.7227969011570733e-02  -1.7982771344938531e-02  -2.6280456975150801e-02
   7.9598662207357862e+01   2.1302258831584311e-01   6.9560320713333040e-02  -3.4843497066792128e-02  -2.1827232033447885e-02
   8.0267558528428097e+01   2.5175635233773852e-01   4.2126682310533708e-02  -4.7183081757577794e-02  -1.3628290690686773e-02
   8.0936454849498332e+01   2.6937935394866414e-01   8.5954429007269462e-03  -5.3075324077744401e-02  -3.3956581736586111e-03
   8.1605351170568568e+01   2.6325527260626957e-01  -2.6455089659562975e-02  -5.1725768277522510e-02   7.3499524447709907e-03
   8.2274247491638789e+01   2.3398792965493442e-01  -5.8217089677813749e-02  -4.3242611777047302e-02   1.7164743395034460e-02
   8.2943143812709025e+01   1.8537287838845853e-01  -8.2299200927467106e-02  -2.8762900859416185e-02   2.4307573230849283e-02
   8.3612040133779260e+01   1.2388866420012892e-01  -9.5505562138150327e-02  -1.0724119160526679e-02   2.7068121067959170e-02
   8.4280936454849495e+01   5.7606240076551754e-02  -9.6601042679508059e-02   7.4486323418670730e-03   2.4843467860811930e-02
   8.4949832775919731e+01  -5.3434999196142864e-03  -8.6581001980247929e-02   2.2511289348920743e-02   1.8894417960724275e-02
   8.5618729096989966e+01  -5.8221187321773220e-02  -6.8107177560123702e-02   3.2725445667250663e-02   1.1814239853339820e-02
   8.6287625418060202e+01  -9.6456780936502173e-02  -4.4347398909805262e-02   3.8316292497201476e-02   5.9884828777782839e-03
   8.6956521739130437e+01  -1.1754881128137892e-01  -1.7908239546618618e-02   4.0736793998726595e-02   2.2444586331789862e-03
   8.7625418060200673e+01  -1.2041429203565751e-01   9.5351406343123640e-03   4.1318912742256991e-02  -3.9389766834624362e-04
   8.8294314381270908e+01  -1.0479277029902125e-01   3.6802282219099557e-02   4.0209840596256680e-02  -3.8169222351012236e-03
   8.8963210702341144e+01  -7.1180469668969154e-02   6.2361647723036970e-02   3.6212662260516226e-02  -9.3994108848182434e-03
   8.9632107023411365e+01  -2.1365816823386497e-02   8.3715507299828976e-02   2.7635377874091843e-02  -1.6833233463980968e-02
   9.0301003344481600e+01   4.0813520029798697e-02   9.7537803039983356e-02   1.3693286388969744e-02  -2.3969270422934286e-02
   9.0969899665551836e+01   1.0911953841404942e-01   1.0063571295763719e-01  -4.4305357351847596e-03  -2.7940959439750890e-02
   9.1638795986622071e+01   1.7544323636108591e-01   9.1232214864306438e-02  -2.3685923563874223e-02  -2.6888920010436523e-02
   9.2307692307692307e+01   2.3116932418569680e-01   6.9798014648880136e-02  -4.0402335080250484e-02  -2.0938423953324570e-02
   9.2976588628762542e+01   2.6881850679437036e-01   3.8995496873997171e-02  -5.1697193066649549e-02  -1.1689364566547789e-02
   9.3645484949832777e+01   2.8333721298034187e-01   2.9628968554938073e-03  -5.6040280988675528e-02  -9.5205028413064552e-04
   9.4314381270903013e+01   2.7278224840707110e-01  -3.3495671679751315e-02  -5.2970838931707398e-02   9.8997865957384246e-03
   9.4983277591973248e+01   2.3852694986361769e-01  -6.5524855042240676e-02  -4.2796419322135737e-02   1.9542595778494820e-02
   9.5652173913043484e+01   1.8512357945424077e-01  -8.8810245481386996e-02  -2.6826898090911766e-02   2.6213348703093595e-02
   9.6321070234113705e+01   1.1971725691192941e-01  -1.0036719945870690e-01  -7.7283943012747547e-03   2.8180680351542028e-02
   9.6989966555183940e+01   5.0853078506137905e-02  -9.9315488946125310e-02   1.0873008733893710e-02   2.5003629798771201e-02
   9.7658862876254176e+01  -1.3146273450780017e-02  -8.7076597172138961e-02   2.5721277670325504e-02   1.8256913969938809e-02
   9.8327759197324411e+01  -6.5637352493379084e-02  -6.6669155171672434e-02   3.5296973911069313e-02   1.0773679076373471e-02
   9.8996655518394647e+01  -1.0233577869716455e-01  -4.1441329025000195e-02   4.0134226267480644e-02   4.9265481361275287e-03
   9.9665551839464882e+01  -1.2107725754354656e-01  -1.4009255437638243e-02   4.1887673758731592e-02   1.3107019997073976e-03
   1.0033444816053512e+02  -1.2107725754350333e-01   1.4009255437766321e-02   4.1887673758728011e-02  -1.3107019997206648e-03
   1.0100334448160535e+02  -1.0233577869703644e-01   4.1441329025122341e-02   4.0134226267466461e-02  -4.9265481361492336e-03
   1.0167224080267559e+02  -6.5637352493172443e-02   6.6669155171778932e-02   3.5296973911036741e-02  -1.0773679076405626e-02
   1.0234113712374582e+02  -1.3146273450509451e-02   8.7076597172215414e-02   2.5721277670268328e-02  -1.8256913969973809e-02
   1.0301003344481606e+02   5.0853078506446825e-02   9.9315488946156064e-02   1.0873008733814193e-02  -2.5003629798795668e-02
   1.0367892976588628e+02   1.1971725691224114e-01   1.0036719945868101e-01  -7.7283943013645717e-03  -2.8180680351544918e-02
   1.0434782608695652e+02   1.8512357945451507e-01   8.8810245481303229e-02  -2.6826898090995033e-02  -2.6213348703072015e-02
   1.0501672240802675e+02   2.3852694986381734e-01   6.5524855042108643e-02  -4.2796419322196799e-02  -1.9542595778454908e-02
   1.0568561872909699e+02   2.7278224840716875e-01   3.3495671679588834e-02  -5.2970838931737374e-02  -9.8997865956895748e-03
   1.0635451505016722e+02   2.8333721298032416e-01  -2.9628968556648094e-03  -5.6040280988670976e-02   9.5205028418110516e-04
   1.0702341137123746e+02   2.6881850679423924e-01  -3.8995496874154129e-02  -5.1697193066612135e-02   1.1689364566594806e-02
   1.0769230769230769e+02   2.3116932418546912e-01  -6.9798014649002010e-02  -4.0402335080183038e-02   2.0938423953360707e-02
   1.0836120401337793e+02   1.7544323636079173e-01  -9.1232214864377104e-02  -2.3685923563788402e-02   2.6888920010452830e-02
   1.0903010033444816e+02   1.0911953841372719e-01  -1.0063571295764935e-01  -4.4305357350956226e-03   2.7940959439743333e-02
   1.0969899665551840e+02   4.0813520029488279e-02  -9.7537803039940349e-02   1.3693286389045510e-02   2.3969270422906627e-02
   1.1036789297658864e+02  -2.1365816823651199e-02  -8.3715507299743197e-02   2.7635377874143996e-02   1.6833233463945330e-02
   1.1103678929765886e+02  -7.1180469669164817e-02  -6.2361647722924379e-02   3.6212662260544259e-02   9.3994108847874347e-03
   1.1170568561872909e+02  -1.0479277029913531e-01  -3.6802282218973893e-02   4.0209840596267643e-02   3.8169222350811771e-03
   1.1237458193979933e+02  -1.2041429203568507e-01  -9.5351406341826206e-03   4.1318912742258296e-02   3.9389766833358708e-04
   1.1304347826086956e+02  -1.1754881128131942e-01   1.7908239546746765e-02   4.0736793998720600e-02  -2.2444586331930860e-03
   1.1371237458193980e+02  -9.6456780936358288e-02   4.4347398909925541e-02   3.8316292497183879e-02  -5.9884828778013384e-03
   1.1438127090301003e+02  -5.8221187321552806e-02   6.8107177560225773e-02   3.2725445667213783e-02  -1.1814239853372419e-02
   1.1505016722408027e+02  -5.3434999193338493e-03   8.6581001980317207e-02   2.2511289348859612e-02  -1.8894417960757803e-02
   1.1571906354515050e+02   5.7606240076864858e-02   9.6601042679529570e-02   7.4486323417853328e-03  -2.4843467860833079e-02
   1.1638795986622074e+02   1.2388866420043813e-01   9.5505562138114591e-02  -1.0724119160616108e-02  -2.7068121067957751e-02
   1.1705685618729098e+02   1.8537287838872382e-01   8.2299200927374749e-02  -2.8762900859496066e-02  -2.4307573230824386e-02
   1.1772575250836121e+02   2.3398792965512005e-01   5.8217089677675887e-02  -4.3242611777103424e-02  -1.7164743394991855e-02
   1.1839464882943143e+02   2.6325527260635045e-01   2.6455089659398662e-02  -5.1725768277545381e-02  -7.3499524447199205e-03
   1.1906354515050167e+02   2.6937935394863000e-01  -8.5954429008947841e-03  -5.3075324077732189e-02   3.3956581737099034e-03
   1.1973244147157190e+02   2.5175635233759486e-01  -4.2126682310682173e-02  -4.7183081757532108e-02   1.3628290690732237e-02
   1.2040133779264214e+02   2.1302258831561036e-01  -6.9560320713441801e-02  -3.4843497066719131e-02   2.1827232033479110e-02
   1.2107023411371237e+02   1.5869906710222123e-01  -8.7227969011625800e-02  -1.7982771344850990e-02   2.6280456975160023e-02
   1.2173913043478261e+02   9.6329653183000602e-02  -9.3137155111328807e-02   3.1430490673900469e-04   2.5816483338082577e-02
   1.2240802675585284e+02   3.4100866284390054e-02  -8.7495471158982013e-02   1.6554330110777900e-02   2.0786337844759001e-02
   1.2307692307692308e+02  -2.0721144354099070e-02  -7.2553516361897913e-02   2.8122114732503589e-02   1.3181759023157769e-02
   1.2374581939799332e+02  -6.2960694065975029e-02  -5.1713748778309067e-02   3.4188790342427056e-02   5.5863665366726323e-03
   1.2441471571906355e+02  -8.9903416967221553e-02  -2.8374516295368926e-02   3.5595514781563919e-02  -2.0353483342192003e-04
   1.2508361204013377e+02  -1.0091991319021440e-01  -5.1263498333555951e-03   3.3916502939855930e-02  -3.8657968698890821e-03
   1.2575250836120401e+02  -9.6761410055322683e-02   1.6392172946869364e-02   3.0423880173016699e-02  -6.2527662865628914e-03
   1.2642140468227424e+02  -7.8990584833198527e-02   3.5113068726697061e-02   2.5551598208668105e-02  -8.5206211987154529e-03
   1.2709030100334448e+02  -4.9787405069774783e-02   5.0021648671706137e-02   1.9025055826909030e-02  -1.1286937438707886e-02
   1.2775919732441471e+02  -1.2071991292454532e-02   5.9880201239523520e-02   1.0452016350864922e-02  -1.4235983236249444e-02
   1.2842809364548495e+02   3.0319887558350321e-02   6.3369257610989882e-02  -1.9737800180497089e-05  -1.6309133713479390e-02
   1.2909698996655518e+02   7.2702935277431588e-02   5.9561244055507154e-02  -1.1366222730712860e-02  -1.6321551044119753e-02
   1.2976588628762542e+02   1.1000048161254049e-01   4.8450604782585130e-02  -2.1854588695324029e-02  -1.3618845880514374e-02
   1.3043478260869566e+02   1.3751979786282975e-01   3.1246590321235973e-02  -2.9585414544109956e-02  -8.3965030638566418e-03
   1.3110367892976589e+02   1.5180194023626753e-01   1.0285793244991390e-02  -3.3087368713861309e-02  -1.5867409107815644e-03
   1.3177257525083613e+02   1.5128005638455735e-01  -1.1384947080559815e-02  -3.1708144859536769e-02   5.4836402643242410e-03
   1.3244147157190636e+02   1.3657124180073602e-01  -3.0602184530606605e-02  -2.5751395116103137e-02   1.1431715251563918e-02
   1.3311036789297660e+02   1.1034067908608698e-01  -4.4704617783132616e-02  -1.6414880308949609e-02   1.5107134793051313e-02
   1.3377926421404683e+02   7.6765733060759275e-02  -5.2047782216271224e-02  -5.5411813461348491e-03   1.5880322864756949e-02
   1.3444816053511707e+02   4.0711538997429832e-02  -5.2285736253661702e-02   4.8296987743373133e-03   1.3862439816205531e-02
   1.3511705685618730e+02   6.8182598117135229e-03  -4.6321325746492038e-02   1.3003888642099982e-02   9.8780601519291578e-03
   1.3578595317725751e+02  -2.1256789760419049e-02  -3.5937250961773297e-02   1.8044494964209068e-02   5.1258944519678717e-03
   1.3645484949832775e+02  -4.1258330103702251e-02  -2.3259736751559134e-02   1.9861272524331286e-02   7.0468873543315380e-04
   1.3712374581939798e+02  -5.2373494444779088e-02  -1.0266929094769141e-02   1.8987222369470771e-02  -2.7209893369956883e-03
   1.3779264214046822e+02  -5.4993352304062305e-02   1.5084472863099718e-03   1.6221153009955774e-02  -4.9740023044315823e-03
   1.3846153846153845e+02  -5.0355504764096851e-02   1.1058344174125451e-02   1.2333038684612510e-02  -6.1995667925203932e-03
   1.3913043478260869e+02  -4.0199580833660369e-02   1.7834416700906755e-02   7.9274181704635932e-03  -6.6428010952590023e-03
   1.3979933110367892e+02  -2.6496753324756712e-02   2.1638351960651222e-02   3.4463482561723595e-03  -6.4967998138733534e-03
   1.4046822742474916e+02  -1.1251952792655390e-02   2.2535474180777185e-02  -7.6395281799574583e-04  -5.8616599177443232e-03
   1.4113712374581939e+02   3.6510382214334954e-03   2.0809959107027536e-02  -4.3953372525156881e-03  -4.7852925612283173e-03
   1.4180602006688963e+02   1.6587457383970074e-02   1.6943397485150547e-02  -7.1656819968965030e-03  -3.3305328612792742e-03
   1.4247491638795987e+02   2.6317790709929210e-02   1.1586681229084107e-02  -8.8508996087421493e-03  -1.6221140223560068e-03
   1.4314381270903010e+02   3.2088034279065869e-02   5.5041950051846408e-03  -9.3357342007172606e-03   1.4752772940315045e-04
   1.4381270903010034e+02   3.3681262288771538e-02  -5.1228402443146900e-04  -8.6535380978349091e-03   1.7501351518680111e-03
   1.4448160535117057e+02   3.1402704480495341e-02  -5.7457135794922558e-03  -6.9944162717968245e-03   2.9734315470910794e-03
   1.4515050167224081e+02   2.5994688938280226e-02  -9.6487635875273578e-03  -4.6757032522281305e-03   3.6717142538524143e-03
   1.4581939799331104e+02   1.8494659547348375e-02  -1.1909006801968467e-02  -2.0824239589507902e-03   3.7979500152743400e-03
   1.4648829431438128e+02   1.0062907263406024e-02  -1.2469962529569679e-02   4.0516633342316862e-04   3.4079106872381502e-03
   1.4715719063545151e+02   1.8124354275227182e-03  -1.1506143059024046e-02   2.4766538835082706e-03   2.6369064153220802e-03
   1.4782608695652175e+02  -5.3299262603719640e-03  -9.3625128859931728e-03   3.9328003338540453e-03   1.6592536270752557e-03
