   0.0000000000000000e+00   1.1165392862494495e-05  -4.2779019141357829e-07  -1.2790926723207238e-06  -7.1048054513140897e-08
   6.6889632107023411e-01   1.0593098292042862e-05  -1.3151590573692553e-06  -1.3741402368867469e-06  -1.8264567660469412e-07
   1.3377926421404682e+00   9.4059827523015127e-06  -2.2842476699070453e-06  -1.5234347146012460e-06  -2.0848518215779676e-07
   2.0066889632107023e+00   7.5372485664147088e-06  -3.3466171997311267e-06  -1.6530501795727613e-06  -1.0970122618077079e-07
   2.6755852842809364e+00   4.9289028864404733e-06  -4.4580695032068570e-06  -1.6701922078196690e-06   1.2787818113808630e-07
   3.3444816053511706e+00   1.5732759868737636e-06  -5.5123062582488627e-06  -1.4819756897559258e-06   4.8905331629308839e-07
   4.0133779264214047e+00  -2.4454198670697096e-06  -6.3477296593941138e-06  -1.0159402796683793e-06   9.2902480480828002e-07
   4.6822742474916392e+00  -6.9186700457605026e-06  -6.7674866564462228e-06  -2.3913314151742258e-07   1.3778985468927621e-06
   5.3511705685618729e+00  -1.1498913721847264e-05  -6.5707411325454292e-06   8.2740225798079464e-07   1.7495992480446657e-06
   6.0200668896321066e+00  -1.5708959186289504e-05  -5.5911859094042850e-06   2.1014678592112243e-06   1.9542658408201640e-06
   6.6889632107023411e+00  -1.8978761092287779e-05  -3.7372485917361616e-06   3.4418047206164740e-06   1.9126713607310985e-06
   7.3578595317725757e+00  -2.0708622854163966e-05  -1.0275394770048694e-06   4.6602255324300926e-06   1.5708160622751352e-06
   8.0267558528428093e+00  -2.0353395844133757e-05   2.3849877548728245e-06   5.5432308908842022e-06   9.1264218942117188e-07
   8.6956521739130430e+00  -1.7518003784099987e-05   6.2058514435781460e-06   5.8811515383447050e-06  -3.1146784466723510e-08
   9.3645484949832785e+00  -1.2051253444698112e-05   1.0012779366702893e-05   5.5015629517982912e-06  -1.1798898796345697e-06
   1.0033444816053512e+01  -4.1229812199489614e-06   1.3291798259890808e-05   4.3027035388335704e-06  -2.4065824822139518e-06
   1.0702341137123746e+01   5.7304164681992885e-06   1.5494058511804486e-05   2.2820546143883320e-06  -3.5487303179019251e-06
   1.1371237458193979e+01   1.6604856254036972e-05   1.6108537724176359e-05  -4.4476176939644115e-07  -4.4259626205414980e-06
   1.2040133779264213e+01   2.7280299711244581e-05   1.4742742612752526e-05  -3.6389656137608201e-06  -4.8629507221490461e-06
   1.2709030100334449e+01   3.6327588846348045e-05   1.1201154961133819e-05  -6.9503814645791013e-06  -4.7152578536673170e-06
   1.3377926421404682e+01   4.2265122401724609e-05   5.5498558505080315e-06  -9.9470028761920059e-06  -3.8950051116108306e-06
   1.4046822742474916e+01   4.3752145168097917e-05  -1.8441553602557115e-06  -1.2161090643991574e-05  -2.3928023935450266e-06
   1.4715719063545151e+01   3.9798024929810611e-05  -1.0308759693487903e-05  -1.3148076312372671e-05  -2.9236625189801800e-07
   1.5384615384615385e+01   2.9961162300555574e-05  -1.8904175204178064e-05  -1.2552216064590913e-05   2.2253059708026086e-06
   1.6053511705685619e+01   1.4508158435926915e-05  -2.6503939225152174e-05  -1.0171078358121678e-05   4.8904055217515840e-06
   1.6722408026755854e+01  -5.4956125825911490e-06  -3.1915626816667305e-05  -6.0098675405085504e-06   7.3662664755444539e-06
   1.7391304347826086e+01  -2.8188332288711610e-05  -3.4031482605162572e-05  -3.1654126709230557e-07   9.2839803233495826e-06
   1.8060200668896321e+01  -5.1022679612908966e-05  -3.1993478672469219e-05   6.4101730258454023e-06   1.0287047108682832e-05
   1.8729096989966557e+01  -7.0988972653218932e-05  -2.5352820582134317e-05   1.3445394664255924e-05   1.0081715763829419e-05
   1.9397993311036789e+01  -8.4939496445195683e-05  -1.4201378154340363e-05   1.9897418194848003e-05   8.4872408855053108e-06
   2.0066889632107024e+01  -8.9987471856349841e-05   7.4744501215017476e-07   2.4799563072958693e-05   5.4793698664416254e-06
   2.0735785953177256e+01  -8.3939570007536584e-05   1.8147860382952357e-05   2.7227678885739808e-05   1.2201597267814620e-06
   2.1404682274247492e+01  -6.5709397765443688e-05   3.6094202410852982e-05   2.6431883777683080e-05  -3.9321508811837378e-06
   2.2073578595317727e+01  -3.5653011598368715e-05   5.2281212493391145e-05   2.1967276369106004e-05  -9.4379444835285210e-06
   2.2742474916387959e+01   4.2320236303973006e-06   6.4245475857870895e-05   1.3805871090688426e-05  -1.4617981136359087e-05
   2.3411371237458194e+01   5.0294113295104042e-05   6.9669328651390987e-05   2.4114487619366427e-06  -1.8721160125817959e-05
   2.4080267558528426e+01   9.7435138883094252e-05   6.6716917141013826e-05  -1.1239159177964340e-05  -2.1013613558573587e-05
   2.4749163879598662e+01   1.3954751415264761e-04   5.4362546565940028e-05  -2.5700408841506251e-05  -2.0880666959577333e-05
   2.5418060200668897e+01   1.7016095368702739e-04   3.2665700197719711e-05  -3.9173161799472460e-05  -1.7929904533194084e-05
   2.6086956521739129e+01   1.8324744752752346e-04   2.9466149135167342e-06  -4.9686903200294407e-05  -1.2081387831053183e-05
   2.6755852842809364e+01   1.7410291343755146e-04  -3.2177952560394685e-05  -5.5335553546700716e-05  -3.6305497127785971e-06
   2.7424749163879600e+01   1.4020001935308242e-04  -6.8926908894734320e-05  -5.4543825892974774e-05   6.7292200019814367e-06
   2.8093645484949832e+01   8.1893001872689500e-05  -1.0266506221703545e-04  -4.6333252540705604e-05   1.7933710301681411e-05
   2.8762541806020067e+01   2.8554545142390229e-06  -1.2837927383770845e-04  -3.0552240205106634e-05   2.8628808656333353e-05
   2.9431438127090303e+01  -8.9851846070733145e-05  -1.4128431837687969e-04  -8.0338429670154818e-06   3.7302738485201230e-05
   3.0100334448160535e+01  -1.8615366706018198e-04  -1.3749928630160544e-04   1.9351088872085606e-05   4.2460224179532817e-05
   3.0769230769230770e+01  -2.7379737958458658e-04  -1.1471660356044026e-04   4.8769132523998225e-05   4.2822673324581940e-05
   3.1438127090301002e+01  -3.3962069523468401e-04  -7.2774102327499018e-05   7.6638946162496191e-05   3.7533033825675084e-05
   3.2107023411371237e+01  -3.7115403821669224e-04  -1.4038485211883005e-05   9.8980549013195722e-05   2.6340167819958473e-05
   3.2775919732441473e+01  -3.5840127745793884e-04   5.6482310065032601e-05   1.1187662886478166e-04   9.7358258029282374e-06
   3.3444816053511708e+01  -2.9559241940059516e-04   1.3135913080158652e-04   1.1200506513751461e-04  -1.0981909482934705e-05
   3.4113712374581937e+01  -1.8266999879360907e-04   2.0132240046692889e-04   9.7185111161859068e-05  -3.3740888359333129e-05
   3.4782608695652172e+01  -2.6264793357880958e-05   2.5618924465187025e-04   6.6866752951115580e-05  -5.5837259001364830e-05
   3.5451505016722408e+01   1.6005808769718724e-04   2.8607325463971548e-04   2.2486436912541575e-05  -7.4190295614098324e-05
   3.6120401337792643e+01   3.5644190181230694e-04   2.8276287279118382e-04  -3.2384478639651236e-05  -8.5696165329231981e-05
   3.6789297658862878e+01   5.3833617838773410e-04   2.4111011654897322e-04  -9.2157262524558345e-05  -8.7648987838142081e-05
   3.7458193979933114e+01   6.7899724167715407e-04   1.6024124959742290e-04  -1.4964064966057700e-04  -7.8180221085029150e-05
   3.8127090301003342e+01   7.5270574306656075e-04   4.4392809224980730e-05  -1.9674618705302523e-04  -5.6654892221335825e-05
   3.8795986622073578e+01   7.3838561522227876e-04  -9.6804292670861047e-05  -2.2543314761554168e-04  -2.3959414401749724e-05
   3.9464882943143813e+01   6.2320167260387037e-04  -2.4872137058565112e-04  -2.2879891534968038e-04   1.7376849503483635e-05
